,App,Category,CategoryNum,Rating,Reviews,Size,Installs,Free,Price,Content Rating,Content RatingNum,Genre_1,Genre_2,Last Updated,Current Ver,Android Ver
174,Zenefits,BUSINESS,5,4,296,14000000,50000,1,0,Everyone,1,Business,nan,15/06/2018,3.2.1,4.1
175,Google Ads,BUSINESS,5,4,29313,20000000,5000000,1,0,Everyone,1,Business,nan,30/07/2018,1.12.0,4.0.3
176,FreshBooks Classic,BUSINESS,5,4,1802,26000000,100000,1,0,Everyone,1,Business,nan,18/04/2018,1.7.14,4.2
177,Insightly CRM,BUSINESS,5,3,1383,51000000,100000,1,0,Everyone,1,Business,nan,07/12/2018,3.24.1,5
178,QuickBooks Accounting: Invoicing & Expenses,BUSINESS,5,4,23175,41000000,1000000,1,0,Everyone,1,Business,nan,13/07/2018,18.7,4.1
179,HipChat - Chat Built for Teams,BUSINESS,5,3,5868,20000000,500000,1,0,Everyone,1,Business,nan,07/03/2018,3.19.005,4.1
180,"MailChimp - Email, Marketing Automation",BUSINESS,5,4,5448,12000000,500000,1,0,Everyone,1,Business,nan,25/07/2018,4.9.1,5
181,Crew - Free Messaging and Scheduling,BUSINESS,5,4,4159,48000000,500000,1,0,Everyone,1,Business,nan,20/07/2018,6.1.2,4.0.3
182,Asana: organize team projects,BUSINESS,5,4,20815,10000000,1000000,1,0,Everyone,1,Business,nan,26/07/2018,6.4.4,5
183,Google Analytics,BUSINESS,5,4,78662,22000000,1000000,1,0,Everyone,1,Business,nan,13/02/2018,3.7.5,4.4
184,AdWords Express,BUSINESS,5,4,7149,11000000,1000000,1,0,Everyone,1,Business,nan,31/07/2018,2.6.158,4
185,Accounting App - Zoho Books,BUSINESS,5,4,3079,8500000,100000,1,0,Everyone,1,Business,nan,08/02/2018,5.20.7,4.1
186,Invoice & Time Tracking - Zoho,BUSINESS,5,4,5800,8600000,100000,1,0,Everyone,1,Business,nan,08/02/2018,5.20.7,4.1
187,Invoice 2go â€” Professional Invoices and Estimates,BUSINESS,5,4,16422,28000000,1000000,1,0,Everyone,1,Business,nan,08/01/2018,10.46.2,4.1
188,Cisco Webex Meetings,BUSINESS,5,4,108741,28000000,10000000,1,0,Everyone,1,Business,nan,20/07/2018,11.1.0,4.3
189,ZOOM Cloud Meetings,BUSINESS,5,4,31614,37000000,10000000,1,0,Everyone,1,Business,nan,20/07/2018,4.1.28165.0716,4
190,ScreenMeet. Easy Phone Meeting,BUSINESS,5,4,624,9000000,100000,1,0,Everyone,1,Business,nan,22/03/2018,1.2.287,5
191,Cisco Webex Teams,BUSINESS,5,4,1661,46000000,100000,1,0,Everyone,1,Business,nan,08/02/2018,3.0.4651,4.4
192,Start Meeting,BUSINESS,5,4,308,14000000,50000,1,0,Everyone,1,Business,nan,29/05/2018,3.1.4.0,4.0.3
193,ClickMeeting Webinars,BUSINESS,5,3,5211,26000000,1000000,1,0,Everyone,1,Business,nan,30/07/2018,3.3.0,4
194,BlueJeans for Android,BUSINESS,5,3,1058,23000000,500000,1,0,Everyone,1,Business,nan,29/06/2018,2.22.397,5
195,Zenefits,BUSINESS,5,4,296,14000000,50000,1,0,Everyone,1,Business,nan,15/06/2018,3.2.1,4.1
196,Google Ads,BUSINESS,5,4,29313,20000000,5000000,1,0,Everyone,1,Business,nan,30/07/2018,1.12.0,4.0.3
197,FreshBooks Classic,BUSINESS,5,4,1802,26000000,100000,1,0,Everyone,1,Business,nan,18/04/2018,1.7.14,4.2
198,Insightly CRM,BUSINESS,5,3,1383,51000000,100000,1,0,Everyone,1,Business,nan,07/12/2018,3.24.1,5
199,QuickBooks Accounting: Invoicing & Expenses,BUSINESS,5,4,23175,41000000,1000000,1,0,Everyone,1,Business,nan,13/07/2018,18.7,4.1
200,HipChat - Chat Built for Teams,BUSINESS,5,3,5868,20000000,500000,1,0,Everyone,1,Business,nan,07/03/2018,3.19.005,4.1
201,"MailChimp - Email, Marketing Automation",BUSINESS,5,4,5448,12000000,500000,1,0,Everyone,1,Business,nan,25/07/2018,4.9.1,5
202,Crew - Free Messaging and Scheduling,BUSINESS,5,4,4159,48000000,500000,1,0,Everyone,1,Business,nan,20/07/2018,6.1.2,4.0.3
203,Asana: organize team projects,BUSINESS,5,4,20815,10000000,1000000,1,0,Everyone,1,Business,nan,26/07/2018,6.4.4,5
204,Google Analytics,BUSINESS,5,4,78662,22000000,1000000,1,0,Everyone,1,Business,nan,13/02/2018,3.7.5,4.4
205,AdWords Express,BUSINESS,5,4,7149,11000000,1000000,1,0,Everyone,1,Business,nan,31/07/2018,2.6.158,4
206,Accounting App - Zoho Books,BUSINESS,5,4,3079,8500000,100000,1,0,Everyone,1,Business,nan,08/02/2018,5.20.7,4.1
207,Invoice & Time Tracking - Zoho,BUSINESS,5,4,5800,8600000,100000,1,0,Everyone,1,Business,nan,08/02/2018,5.20.7,4.1
208,Invoice 2go â€” Professional Invoices and Estimates,BUSINESS,5,4,16422,28000000,1000000,1,0,Everyone,1,Business,nan,08/01/2018,10.46.2,4.1
209,Tiny Scanner - PDF Scanner App,BUSINESS,5,4,286897,39000000,10000000,1,0,Everyone,1,Business,nan,30/05/2017,1.2.6,3
210,Fast Scanner : Free PDF Scan,BUSINESS,5,4,103755,14000000,10000000,1,0,Everyone,1,Business,nan,07/11/2018,3.9.2,4.1
211,Mobile Doc Scanner (MDScan) Lite,BUSINESS,5,4,46505,19000000,1000000,1,0,Everyone,1,Business,nan,08/02/2018,3.4.49,4.1
212,TurboScan: scan documents and receipts in PDF,BUSINESS,5,4,11442,6800000,100000,0,4.99,Everyone,1,Business,nan,25/03/2018,1.5.2,4
213,Tiny Scanner Pro: PDF Doc Scan,BUSINESS,5,4,10295,39000000,100000,0,4.99,Everyone,1,Business,nan,04/11/2017,3.4.6,3
214,OfficeSuite : Free Office + PDF Editor,BUSINESS,5,4,1002859,35000000,100000000,1,0,Everyone,1,Business,nan,08/02/2018,9.7.14188,4.1
215,Verify - Receipts & Expenses,BUSINESS,5,4,413,29000000,10000,1,0,Everyone,1,Business,nan,25/07/2018,2.0.19,5
216,QuickBooks Accounting: Invoicing & Expenses,BUSINESS,5,4,23175,41000000,1000000,1,0,Everyone,1,Business,nan,13/07/2018,18.7,4.1
217,Manga Master - Best manga & comic reader,COMICS,6,4,24005,4900000,500000,1,0,Adults only 18+,5,Comics,nan,07/04/2018,1.1.7.0,4.1
218,GANMA! - All original stories free of charge for all original comics,COMICS,6,4,57106,27000000,1000000,1,0,Teen,2,Comics,nan,23/07/2018,2.11.3,4.1
219,RÃ¶hrich Werner Soundboard,COMICS,6,4,2249,32000000,500000,1,0,Everyone,1,Comics,nan,16/11/2017,1.08,4.0.3
220,Unicorn Pokez - Color By Number,COMICS,6,4,516,12000000,50000,1,0,Everyone,1,Comics,Creativity,08/03/2018,1.0.6,4.4
221,MangaToon - Comics updated Daily,COMICS,6,3,834,15000000,50000,1,0,Mature 17+,4,Comics,nan,08/01/2018,1.0.8,4.1
222,Manga Net â€“ Best Online Manga Reader,COMICS,6,4,1010,11000000,50000,1,0,Mature 17+,4,Comics,nan,07/07/2018,1.5,4.1
223,Manga Rock - Best Manga Reader,COMICS,6,4,238970,28000000,1000000,1,0,Teen,2,Comics,nan,07/09/2018,3.4.3_world,5
224,Manga - read Thai translation,COMICS,6,4,302,2200000,10000,1,0,Teen,2,Comics,nan,07/03/2018,1,4
225,The Vietnam Story - Fun Stories,COMICS,6,4,438,3400000,10000,1,0,Everyone,1,Comics,nan,27/12/2017,1,2.3
226,Dragon Ball Wallpaper - Ringtones,COMICS,6,4,73,8300000,10000,1,0,Everyone,1,Comics,nan,23/07/2018,1.9,4.0.3
227,Funny Jokes Photos,COMICS,6,4,39,4300000,10000,1,0,Everyone 10+,3,Comics,nan,07/03/2018,1.1,4.2
228,Truyá»‡n Vui TÃ½ Quáº­y,COMICS,6,4,144,4700000,10000,1,0,Everyone,1,Comics,nan,19/07/2018,3,4.0.3
229,Comic Es - Shojo manga / love comics free of charge â™ª â™ª,COMICS,6,3,2181,10000000,100000,1,0,Teen,2,Comics,nan,03/05/2018,1.2.12,4.0.3
230,comico Popular Original Cartoon Updated Everyday Comico,COMICS,6,3,93965,15000000,5000000,1,0,Teen,2,Comics,nan,07/03/2018,6.3.0,4.0.3
231,Daily Manga - Comic & Webtoon,COMICS,6,3,1446,7100000,100000,1,0,Mature 17+,4,Comics,nan,18/05/2018,1,4.0.3
232,"æ¼«å’– Comics - Manga,Novel and Stories",COMICS,6,4,12088,21000000,1000000,1,0,Mature 17+,4,Comics,nan,07/06/2018,2.3.1,4.0.3
233,Emmanuella Funny Videos 2018,COMICS,6,4,314,6100000,100000,1,0,Everyone,1,Comics,nan,23/05/2018,3.1.0,4.1
234,Manga Zero - Japanese cartoon and comic reader,COMICS,6,4,15194,15000000,1000000,1,0,Teen,2,Comics,nan,19/07/2018,4.7.3,4.2
235,Marvel Unlimited,COMICS,6,3,22551,11000000,1000000,1,0,Teen,2,Comics,nan,24/07/2018,3.16.0,4.4
236,"Tapas â€“ Comics, Novels, and Stories",COMICS,6,4,29839,29000000,1000000,1,0,Teen,2,Comics,nan,31/07/2018,4.1.0,4.4
237,Children's cartoons (Mithu-Mina-Raju),COMICS,6,4,279,3300000,100000,1,0,Everyone,1,Comics,nan,18/12/2017,1.6,4
238,Faustop Sounds,COMICS,6,4,1677,40000000,100000,1,0,Everyone,1,Comics,nan,26/05/2018,1.7.7,4.1
239,Manga Mania - Best online manga reader,COMICS,6,4,757,10000000,10000,1,0,Teen,2,Comics,nan,24/05/2018,1,4.1
240,#NAME?,COMICS,6,3,115,9100000,10000,1,0,Mature 17+,4,Comics,nan,13/07/2018,5.0.12,5
241,Manga AZ - Manga Comic Reader,COMICS,6,3,125,4700000,5000,1,0,Teen,2,Comics,nan,24/07/2018,1.0.4,4.0.3
242,Buff Thun - Daily Free Webtoon / Comics / Web Fiction / Mini Game,COMICS,6,4,9952,38000000,500000,1,0,Everyone 10+,3,Comics,nan,31/07/2018,4.3.0,4.1
243,Funny Jokes and Stories 2018,COMICS,6,4,21,6700000,5000,1,0,Everyone,1,Comics,nan,31/03/2018,1.3,4
244,Hojiboy Tojiboyev Life Hacks,COMICS,6,5,15,37000000,1000,1,0,Everyone,1,Comics,nan,26/06/2018,2,4.0.3
245,"Best Wallpapers Backgrounds(100,000+ 4K HD)",COMICS,6,4,3596,7800000,10000,1,0,Teen,2,Comics,nan,16/06/2018,1.01,4.0.3
246,think Comics,COMICS,6,4,1006,19000000,50000,1,0,Everyone,1,Comics,nan,08/03/2018,2.3.3,4.0.3
247,Memes Button,COMICS,6,4,5968,5700000,1000000,1,0,Everyone,1,Comics,nan,28/05/2018,1.4,4
248,"Laftel - Watching and Announcing Snooping, Streaming",COMICS,6,4,4895,35000000,100000,1,0,Everyone,1,Comics,nan,08/02/2018,2.4.25,4.4
249,Messenger for SMS,COMMUNICATION,7,4,125257,17000000,10000000,1,0,Teen,2,Communication,nan,06/06/2018,1.8.9,4.1
250,My Tele2,COMMUNICATION,7,4,158679,8800000,5000000,1,0,Everyone,1,Communication,nan,08/03/2018,2.4.1,4.4
251,Yahoo Mail â€“ Stay Organized,COMMUNICATION,7,4,4187998,16000000,100000000,1,0,Everyone,1,Communication,nan,18/07/2018,5.29.3,4.4
252,imo beta free calls and text,COMMUNICATION,7,4,659395,11000000,100000000,1,0,Everyone,1,Communication,nan,06/07/2018,9.8.000000010492,4
253,imo free video calls and chat,COMMUNICATION,7,4,4785892,11000000,500000000,1,0,Everyone,1,Communication,nan,06/08/2018,9.8.000000010501,4
254,Call Free â€“ Free Call,COMMUNICATION,7,4,30209,15000000,5000000,1,0,Everyone,1,Communication,nan,28/07/2018,1.3.4,4.1
255,Web Browser & Explorer,COMMUNICATION,7,4,36901,6600000,5000000,1,0,Everyone,1,Communication,nan,07/04/2018,11.8.6,4.0.3
256,Browser 4G,COMMUNICATION,7,4,192948,6600000,10000000,1,0,Everyone,1,Communication,nan,19/06/2018,24.6.6,4.0.3
257,Cricket Visual Voicemail,COMMUNICATION,7,3,13698,5100000,10000000,1,0,Everyone,1,Communication,nan,07/02/2018,3.2.0.100171,4.1
258,TracFone My Account,COMMUNICATION,7,3,20769,18000000,1000000,1,0,Everyone,1,Communication,nan,07/11/2018,R6.0.3,4.1
259,Firefox Focus: The privacy browser,COMMUNICATION,7,4,36880,4000000,1000000,1,0,Everyone,1,Communication,nan,07/06/2018,5.2,5
260,TouchPal Keyboard - Fun Emoji & Android Keyboard,COMMUNICATION,7,4,615381,37000000,10000000,1,0,Mature 17+,4,Communication,nan,08/02/2018,6.7.9.1,4.0.3
261,Skype Lite - Free Video Call & Chat,COMMUNICATION,7,4,33053,22000000,5000000,1,0,Everyone,1,Communication,nan,31/07/2018,1.60.0.31354-release,4.0.3
262,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,7,4,3648120,3300000,100000000,1,0,Teen,2,Communication,nan,18/07/2018,11.4.0,4
263,WhatsApp Business,COMMUNICATION,7,4,136662,32000000,10000000,1,0,Everyone,1,Communication,nan,30/07/2018,2.18.116,4.0.3
264,My magenta,COMMUNICATION,7,3,42370,37000000,1000000,1,0,Everyone,1,Communication,nan,25/06/2018,7.5.1,5
265,Antillean Gold Telegram (original version),COMMUNICATION,7,4,2939,17000000,100000,1,0,Everyone,1,Communication,nan,16/07/2018,2.1,4.1
266,Omlet Chat,COMMUNICATION,7,3,40751,35000000,10000000,1,0,Teen,2,Communication,nan,11/04/2016,2.2.7600,4.0.3
267,UC Browser - Fast Download Private & Secure,COMMUNICATION,7,4,17712922,40000000,500000000,1,0,Teen,2,Communication,nan,08/02/2018,12.8.5.1121,4
268,My Vodacom SA,COMMUNICATION,7,3,25021,61000000,5000000,1,0,Everyone,1,Communication,nan,26/06/2018,9.9.0,4.3
269,Microsoft Edge,COMMUNICATION,7,4,27187,66000000,5000000,1,0,Everyone,1,Communication,nan,28/07/2018,42.0.0.2059,4.4
270,imo free video calls and chat,COMMUNICATION,7,4,4785988,11000000,500000000,1,0,Everyone,1,Communication,nan,06/08/2018,9.8.000000010501,4
271,Hangouts Dialer - Call Phones,COMMUNICATION,7,4,122498,79000,10000000,1,0,Everyone,1,Communication,nan,09/02/2015,0.1.100944346,4.0.3
272,"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,7,4,132014,25000000,10000000,1,0,Everyone,1,Communication,nan,18/07/2018,6.1,4.2
273,Calls & Text by Mo+,COMMUNICATION,7,4,83239,14000000,5000000,1,0,Everyone,1,Communication,nan,19/04/2018,3.0.4,4
274,"GO SMS Pro - Messenger, Free Themes, Emoji",COMMUNICATION,7,4,2876500,24000000,100000000,1,0,Everyone,1,Communication,nan,08/01/2018,7.73,4
275,"Messaging+ SMS, MMS Free",COMMUNICATION,7,4,28238,17000000,1000000,1,0,Everyone,1,Communication,nan,08/02/2018,4.98,2.3
276,chomp SMS,COMMUNICATION,7,4,335646,8300000,10000000,1,0,Everyone,1,Communication,nan,26/07/2018,7.21,2.3
277,Text SMS,COMMUNICATION,7,4,349384,8199999,10000000,1,0,Everyone,1,Communication,nan,24/07/2018,3.47,4.0.3
278,mysms SMS Text Messaging Sync,COMMUNICATION,7,4,37320,8400000,1000000,1,0,Everyone,1,Communication,nan,30/07/2018,6.5.1,4.0.3
279,Firefox Focus: The privacy browser,COMMUNICATION,7,4,36893,4000000,1000000,1,0,Everyone,1,Communication,nan,07/06/2018,5.2,5
280,2ndLine - Second Phone Number,COMMUNICATION,7,4,15880,32000000,1000000,1,0,Everyone,1,Communication,nan,08/03/2018,5.65.0,4
281,"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,7,4,2264916,6100000,50000000,1,0,Everyone,1,Communication,nan,31/07/2018,5.22.18.0006,4
282,Ninesky Browser,COMMUNICATION,7,4,42925,2800000,1000000,1,0,Everyone,1,Communication,nan,27/08/2017,6.1,2.3
283,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,7,4,3648480,3300000,100000000,1,0,Teen,2,Communication,nan,18/07/2018,11.4.0,4
284,UC Browser - Fast Download Private & Secure,COMMUNICATION,7,4,17714850,40000000,500000000,1,0,Teen,2,Communication,nan,08/02/2018,12.8.5.1121,4
285,Ghostery Privacy Browser,COMMUNICATION,7,4,13100,2200000,1000000,1,0,Everyone,1,Communication,nan,20/03/2018,1.4.1.0,4.0.3
286,Web Browser for Android,COMMUNICATION,7,4,55098,4300000,1000000,1,0,Everyone,1,Communication,nan,20/06/2018,2.2,4
287,DU Browserâ€”Browse fast & fun,COMMUNICATION,7,4,1133501,4700000,10000000,1,0,Everyone,1,Communication,nan,04/01/2016,6.4.0.4,4
288,Lightning Web Browser,COMMUNICATION,7,4,12578,2300000,500000,1,0,Everyone,1,Communication,nan,07/10/2017,4.5.1,4
289,Web Browser,COMMUNICATION,7,4,10965,2300000,500000,1,0,Everyone,1,Communication,nan,02/02/2015,2,3
290,Contacts+,COMMUNICATION,7,4,190613,11000000,10000000,1,0,Everyone,1,Communication,nan,31/07/2018,5.85.1,4.0.3
291,ExDialer - Dialer & Contacts,COMMUNICATION,7,4,125232,2700000,10000000,1,0,Everyone,1,Communication,nan,03/05/2017,196,2.1
292,Calls & Text by Mo+,COMMUNICATION,7,4,83239,14000000,5000000,1,0,Everyone,1,Communication,nan,19/04/2018,3.0.4,4
293,PHONE for Google Voice & GTalk,COMMUNICATION,7,4,72065,13000000,1000000,1,0,Everyone,1,Communication,nan,18/04/2018,3.0.7,4
294,Safest Call Blocker,COMMUNICATION,7,4,27540,3700000,1000000,1,0,Everyone,1,Communication,nan,01/05/2018,1.26.001,4
295,Full Screen Caller ID,COMMUNICATION,7,4,104990,10000000,5000000,1,0,Everyone,1,Communication,nan,15/05/2018,3.5.0,4.0.3
296,Hiya - Caller ID & Block,COMMUNICATION,7,4,177703,13000000,10000000,1,0,Mature 17+,4,Communication,nan,25/07/2018,8.1.2-6310,5
297,Call Blocker,COMMUNICATION,7,4,17529,10000000,1000000,1,0,Everyone,1,Communication,nan,26/07/2018,5.86,4.0.3
298,Mr. Number-Block calls & spam,COMMUNICATION,7,4,177263,13000000,10000000,1,0,Mature 17+,4,Communication,nan,13/07/2018,5.1.2-6310,5
299,Should I Answer?,COMMUNICATION,7,4,237468,8800000,1000000,1,0,Everyone,1,Communication,nan,26/07/2018,2018.1.715,4
300,RocketDial Dialer & Contacts,COMMUNICATION,7,4,32254,5500000,1000000,1,0,Everyone,1,Communication,nan,12/04/2017,3.9.7,2.1
301,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,7,4,483565,20000000,10000000,1,0,Everyone,1,Communication,nan,29/07/2018,1.286,4.1
302,Whoscall - Caller ID & Block,COMMUNICATION,7,4,552441,29000000,10000000,1,0,Everyone,1,Communication,nan,08/01/2018,6.19.1,4.1
303,Call Control - Call Blocker,COMMUNICATION,7,4,93825,11000000,5000000,1,0,Everyone,1,Communication,nan,07/05/2018,2.17.3,4.1
304,Video Caller Id,COMMUNICATION,7,4,15287,17000000,1000000,1,0,Everyone,1,Communication,nan,24/01/2018,2.2.245,4.0.3
305,Sync.ME â€“ Caller ID & Block,COMMUNICATION,7,4,205739,17000000,5000000,1,0,Everyone,1,Communication,nan,26/07/2018,4.5.4,4.1
306,Caller ID +,COMMUNICATION,7,4,9498,118000,1000000,1,0,Everyone,1,Communication,nan,06/07/2016,5.28.0,2.3
307,Yahoo Mail â€“ Stay Organized,COMMUNICATION,7,4,4188142,16000000,100000000,1,0,Everyone,1,Communication,nan,18/07/2018,5.29.3,4.4
308,K-9 Mail,COMMUNICATION,7,4,88427,5100000,5000000,1,0,Everyone,1,Communication,nan,01/06/2018,5.403,4.0.3
309,Email TypeApp - Mail App,COMMUNICATION,7,4,183374,44000000,1000000,1,0,Everyone,1,Communication,nan,08/01/2018,1.9.4.74,4.1
310,All Email Providers,COMMUNICATION,7,4,20901,7300000,1000000,1,0,Everyone,1,Communication,nan,04/03/2018,5.0.9,4.1
311,"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,7,4,122595,30000000,1000000,1,0,Everyone,1,Communication,nan,19/07/2018,9.8.376,5
312,GO Notifier,COMMUNICATION,7,4,124346,695000,10000000,1,0,Everyone,1,Communication,nan,07/06/2014,2.8,2
313,Mail1Click - Secure Mail,COMMUNICATION,7,4,255,1600000,10000,1,0,Everyone,1,Communication,nan,04/11/2017,2.3,2.2
314,Daum Mail - Next Mail,COMMUNICATION,7,4,41420,19000000,5000000,1,0,Everyone,1,Communication,nan,21/06/2018,3.2.0,4
315,imo free video calls and chat,COMMUNICATION,7,4,4785988,11000000,500000000,1,0,Everyone,1,Communication,nan,06/08/2018,9.8.000000010501,4
316,Vonage MobileÂ® Call Video Text,COMMUNICATION,7,4,29208,23000000,1000000,1,0,Everyone,1,Communication,nan,28/09/2016,2.9.8,2.3.3
317,JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,7,4,191032,26000000,5000000,1,0,Everyone,1,Communication,nan,08/04/2018,7.2.29,4.0.3
318,Calculator,DATING,8,2,57,6200000,1000,0,6.99,Everyone,1,Dating,nan,25/10/2017,1.1.6,4
319,AMBW Dating App: Asian Men Black Women Interracial,DATING,8,3,2,17000000,100,0,7.99,Mature 17+,4,Dating,nan,21/01/2017,1.0.1,4
320,OkCupid Dating,DATING,8,4,285726,15000000,10000000,1,0,Mature 17+,4,Dating,nan,30/07/2018,11.10.1,4.1
321,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,8,4,2556,56000000,100000,1,0,Mature 17+,4,Dating,nan,08/01/2018,2.5.2,4.1
322,Hinge: Dating & Relationships,DATING,8,4,7779,12000000,500000,1,0,Mature 17+,4,Dating,nan,08/03/2018,6.1.3,5
323,Casual Dating & Adult Singles - Joyride,DATING,8,4,61637,11000000,5000000,1,0,Mature 17+,4,Dating,nan,31/07/2018,4.17.2,4.1
324,BBW Dating & Plus Size Chat,DATING,8,4,12632,29000000,1000000,1,0,Mature 17+,4,Dating,nan,27/07/2018,3.5.0.1,4.1
325,CMB Free Dating App,DATING,8,4,48845,40000000,1000000,1,0,Mature 17+,4,Dating,nan,08/01/2018,4.19.0.2320,4.4
326,eharmony - Online Dating App,DATING,8,3,31320,53000000,5000000,1,0,Mature 17+,4,Dating,nan,30/07/2018,6.6.5,4.1
327,Free Dating App & Flirt Chat - Match with Singles,DATING,8,4,172460,3100000,5000000,1,0,Mature 17+,4,Dating,nan,08/04/2018,1.639,4
328,"Chispa, the Dating App for Latino, Latina Singles",DATING,8,4,4195,24000000,100000,1,0,Mature 17+,4,Dating,nan,25/07/2018,1.6.1,4.4
329,Clover Dating App,DATING,8,4,11633,23000000,500000,1,0,Mature 17+,4,Dating,nan,24/07/2018,2.5.1,4.1
330,Black People Meet Singles Date,DATING,8,3,10212,5000000,1000000,1,0,Mature 17+,4,Dating,nan,25/07/2018,1.9.7,4.4
331,Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,8,4,37053,44000000,1000000,1,0,Mature 17+,4,Dating,nan,08/03/2018,4.4B,4.1
332,Free Dating App & Flirt Chat - Cheers,DATING,8,4,667,27000000,10000,1,0,Mature 17+,4,Dating,nan,08/03/2018,1.308.us,4.1
333,stranger chat - anonymous chat,DATING,8,3,13202,6100000,1000000,1,0,Mature 17+,4,Dating,nan,07/07/2018,2.4.1,4.1
334,Free Dating Hook Up Messenger,DATING,8,3,1157,21000000,100000,1,0,Mature 17+,4,Dating,nan,27/01/2017,5.0.1,4.2
335,Find Real Love â€” YouLove Premium Dating,DATING,8,4,212626,11000000,10000000,1,0,Mature 17+,4,Dating,nan,31/07/2018,4.17.2,4.1
336,Once - Quality Matches Every day,DATING,8,4,222888,21000000,1000000,1,0,Mature 17+,4,Dating,nan,17/07/2018,2.45,4.1
337,BLK - Swipe. Match. Chat.,DATING,8,4,2067,24000000,100000,1,0,Mature 17+,4,Dating,nan,25/07/2018,1.6.1,4.4
338,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,8,3,1643,31000000,500000,1,0,Mature 17+,4,Dating,nan,07/03/2018,4.5.5,4.1
339,Howlr,DATING,8,3,105,27000000,5000,1,0,Mature 17+,4,Dating,nan,19/06/2018,1.0.4,4.4
340,Stranger Chat & Date,DATING,8,3,3414,6200000,500000,1,0,Mature 17+,4,Dating,nan,06/06/2018,1.2.1,4.1
341,RandoChat - Chat roulette,DATING,8,3,11806,12000000,1000000,1,0,Mature 17+,4,Dating,nan,26/06/2018,4.0.18,4.0.3
342,BeWild Free Dating & Chat App,DATING,8,3,1999,8000000,100000,1,0,Mature 17+,4,Dating,nan,02/03/2017,1.6.5,4.2
343,"FastMeet: Chat, Dating, Love",DATING,8,4,22544,5900000,1000000,1,0,Mature 17+,4,Dating,nan,27/07/2018,1.31.4,4.0.3
344,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,8,4,97684,7900000,1000000,1,0,Mature 17+,4,Dating,nan,07/10/2018,1.23,4.0.3
345,OurTime Dating for Singles 50+,DATING,8,3,2519,5000000,100000,1,0,Mature 17+,4,Dating,nan,25/07/2018,1.9.7,4.4
346,FarmersOnly Dating,DATING,8,3,1146,1400000,100000,1,0,Mature 17+,4,Dating,nan,25/02/2016,2.2,4
347,Dating for 50 plus Mature Singles â€“ FINALLY,DATING,8,4,13046,13000000,500000,1,0,Mature 17+,4,Dating,nan,31/07/2018,4.17.2,4.1
348,Sudy â€“ Meet Elite & Rich Single,DATING,8,4,17268,40000000,500000,1,0,Mature 17+,4,Dating,nan,25/06/2018,4.1.2,4.0.3
349,Christian Dating For Free App,DATING,8,3,8722,13000000,500000,1,0,Mature 17+,4,Dating,nan,20/06/2018,15.8,4.1
350,Just She - Top Lesbian Dating,DATING,8,1,953,19000000,100000,1,0,Mature 17+,4,Dating,nan,18/07/2018,6.3.7,5
351,Single Parent Meet #1 Dating,DATING,8,3,2593,5000000,500000,1,0,Mature 17+,4,Dating,nan,25/07/2018,1.9.7,4.4
352,EliteSingles â€“ Dating for Single Professionals,DATING,8,2,5377,19000000,500000,1,0,Mature 17+,4,Dating,nan,31/07/2018,4.8.5,4.0.3
353,Millionaire Match: Rich Singles Dating App,DATING,8,3,852,27000000,100000,1,0,Mature 17+,4,Dating,nan,30/07/2018,6.4.6,4.1
354,InterracialCupid - Interracial Dating App,DATING,8,3,212,3000000,50000,1,0,Mature 17+,4,Dating,nan,13/06/2018,2.3.0.1781,5
355,Sugar Mommas Dating And Single Search,DATING,8,3,1972,13000000,1000000,1,0,Mature 17+,4,Dating,nan,05/12/2018,4.3,4.1
356,"Hide App, Private Dating, Safe Chat - PrivacyHider",DATING,8,4,35206,7200000,1000000,1,0,Everyone,1,Dating,nan,21/05/2018,2.9.6,4
357,"muzmatch: Muslim & Arab Singles, Marriage & Dating",DATING,8,3,5164,25000000,100000,1,0,Mature 17+,4,Dating,nan,24/07/2018,3.8.75a,4.0.3
358,Sugar Daddy Dating App,DATING,8,2,277,5700000,100000,1,0,Mature 17+,4,Dating,nan,12/04/2017,3.0.0,4.1
359,Adult Dirty Emojis,DATING,8,2,80,5500000,10000,1,0,Teen,2,Dating,nan,11/06/2017,1,4.0.3
